CREAR: FECHA: 15-04-2024 12:20:52, USUARIO: admin, COLECCIONISTA: 5, PAIS: 10, AÑO: 2008, MONEDA: 2€, CECA: 
CREAR: FECHA: 29-04-2024 14:06:58, USUARIO: admin, COLECCIONISTA: 5, PAIS: 8, AÑO: 2013, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 14:07:25, USUARIO: admin, COLECCIONISTA: 5, PAIS: 8, AÑO: 2013, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 29-04-2024 14:07:45, USUARIO: admin, COLECCIONISTA: 3, PAIS: 8, AÑO: 2013, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 29-04-2024 14:08:04, USUARIO: admin, COLECCIONISTA: 4, PAIS: 8, AÑO: 2013, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 29-04-2024 14:19:08, USUARIO: admin, COLECCIONISTA: 4, PAIS: 10, AÑO: 2005, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 14:19:29, USUARIO: admin, COLECCIONISTA: 5, PAIS: 10, AÑO: 2005, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 14:20:30, USUARIO: admin, COLECCIONISTA: 2, PAIS: 10, AÑO: 2008, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 14:20:58, USUARIO: admin, COLECCIONISTA: 2, PAIS: 10, AÑO: 2009, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 29-04-2024 14:21:25, USUARIO: admin, COLECCIONISTA: 2, PAIS: 10, AÑO: 2011, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 14:21:58, USUARIO: admin, COLECCIONISTA: 3, PAIS: 10, AÑO: 2012, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 14:22:39, USUARIO: admin, COLECCIONISTA: 2, PAIS: 10, AÑO: 2013, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 14:22:48, USUARIO: admin, COLECCIONISTA: 2, PAIS: 10, AÑO: 2013, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 29-04-2024 16:17:27, USUARIO: admin, COLECCIONISTA: 5, PAIS: 6, AÑO: 2007, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:18:43, USUARIO: admin, COLECCIONISTA: 4, PAIS: 6, AÑO: 2009, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:20:33, USUARIO: admin, COLECCIONISTA: 2, PAIS: 6, AÑO: 2013, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 29-04-2024 16:22:24, USUARIO: admin, COLECCIONISTA: 3, PAIS: 6, AÑO: 2014, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:22:44, USUARIO: admin, COLECCIONISTA: 4, PAIS: 6, AÑO: 2014, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:23:31, USUARIO: admin, COLECCIONISTA: 2, PAIS: 6, AÑO: 2015, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 29-04-2024 16:23:58, USUARIO: admin, COLECCIONISTA: 5, PAIS: 6, AÑO: 2015, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 29-04-2024 16:24:18, USUARIO: admin, COLECCIONISTA: 2, PAIS: 6, AÑO: 2015, MONEDA: 2€ Com3, CECA: 
CREAR: FECHA: 29-04-2024 16:24:55, USUARIO: admin, COLECCIONISTA: 5, PAIS: 6, AÑO: 2016, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:26:27, USUARIO: admin, COLECCIONISTA: 2, PAIS: 6, AÑO: 2017, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:26:48, USUARIO: admin, COLECCIONISTA: 3, PAIS: 6, AÑO: 2017, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 29-04-2024 16:27:53, USUARIO: admin, COLECCIONISTA: 2, PAIS: 6, AÑO: 2018, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:28:22, USUARIO: admin, COLECCIONISTA: 2, PAIS: 6, AÑO: 2018, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 29-04-2024 16:28:38, USUARIO: admin, COLECCIONISTA: 4, PAIS: 6, AÑO: 2018, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:29:58, USUARIO: admin, COLECCIONISTA: 2, PAIS: 6, AÑO: 2019, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:30:12, USUARIO: admin, COLECCIONISTA: 3, PAIS: 6, AÑO: 2019, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:30:25, USUARIO: admin, COLECCIONISTA: 4, PAIS: 6, AÑO: 2019, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:30:38, USUARIO: admin, COLECCIONISTA: 5, PAIS: 6, AÑO: 2019, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:33:21, USUARIO: admin, COLECCIONISTA: 2, PAIS: 6, AÑO: 2020, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:34:01, USUARIO: admin, COLECCIONISTA: 3, PAIS: 6, AÑO: 2020, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:34:16, USUARIO: admin, COLECCIONISTA: 5, PAIS: 6, AÑO: 2020, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:34:48, USUARIO: admin, COLECCIONISTA: 2, PAIS: 6, AÑO: 2021, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:35:08, USUARIO: admin, COLECCIONISTA: 4, PAIS: 6, AÑO: 2021, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:35:28, USUARIO: admin, COLECCIONISTA: 2, PAIS: 6, AÑO: 2022, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:35:48, USUARIO: admin, COLECCIONISTA: 3, PAIS: 6, AÑO: 2022, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:36:02, USUARIO: admin, COLECCIONISTA: 4, PAIS: 6, AÑO: 2022, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:36:17, USUARIO: admin, COLECCIONISTA: 5, PAIS: 6, AÑO: 2022, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:49:40, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2018, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 29-04-2024 16:51:53, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2020, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:52:06, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2020, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:52:18, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2020, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:52:31, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2020, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:52:46, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2021, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:52:58, USUARIO: admin, COLECCIONISTA: 3, PAIS: 1, AÑO: 2021, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:53:10, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2021, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:53:21, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2021, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 29-04-2024 16:55:26, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2022, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 29-04-2024 16:55:41, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2022, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 29-04-2024 16:55:55, USUARIO: admin, COLECCIONISTA: 5, PAIS: 1, AÑO: 2022, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 29-04-2024 16:58:27, USUARIO: admin, COLECCIONISTA: 2, PAIS: 1, AÑO: 2023, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 29-04-2024 17:16:06, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2006, MONEDA: 2€ Com1, CECA: A
CREAR: FECHA: 29-04-2024 17:18:12, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2007, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:20:35, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2008, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:20:50, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2008, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:22:52, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2009, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:23:49, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2009, MONEDA: 2€ Com2, CECA: J
CREAR: FECHA: 29-04-2024 17:25:28, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2012, MONEDA: 2€ Com2, CECA: J
CREAR: FECHA: 29-04-2024 17:26:42, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2013, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:27:07, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2013, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:28:55, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2014, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:29:16, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2014, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:31:23, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2015, MONEDA: 2€ Com1, CECA: A
CREAR: FECHA: 29-04-2024 17:31:47, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2015, MONEDA: 2€ Com1, CECA: J
CREAR: FECHA: 29-04-2024 17:32:16, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2015, MONEDA: 2€ Com1, CECA: F
CREAR: FECHA: 29-04-2024 17:32:32, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2015, MONEDA: 2€ Com1, CECA: F
CREAR: FECHA: 29-04-2024 17:34:47, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2015, MONEDA: 2€ Com2, CECA: D
CREAR: FECHA: 29-04-2024 17:35:32, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2015, MONEDA: 2€ Com3, CECA: F
CREAR: FECHA: 29-04-2024 17:37:46, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2016, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:39:07, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2017, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:39:25, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2017, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:41:26, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2018, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:41:58, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2018, MONEDA: 2€ Com2, CECA: D
CREAR: FECHA: 29-04-2024 17:44:40, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2019, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:44:56, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2019, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:45:10, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2019, MONEDA: 2€ Com1, CECA: D
BORRAR: FECHA: 29-04-2024 17:47:59, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2019, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:48:13, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2019, MONEDA: 2€ Com1, CECA: F
BORRAR: FECHA: 29-04-2024 17:48:41, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2019, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:49:01, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2019, MONEDA: 2€ Com1, CECA: A
BORRAR: FECHA: 29-04-2024 17:49:24, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2019, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:49:36, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2019, MONEDA: 2€ Com1, CECA: G
CREAR: FECHA: 29-04-2024 17:50:50, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2019, MONEDA: 2€ Com2, CECA: F
CREAR: FECHA: 29-04-2024 17:51:12, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2019, MONEDA: 2€ Com2, CECA: J
CREAR: FECHA: 29-04-2024 17:51:33, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2019, MONEDA: 2€ Com2, CECA: J
BORRAR: FECHA: 29-04-2024 17:53:34, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2017, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:53:52, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2017, MONEDA: 2€ Com1, CECA: G
BORRAR: FECHA: 29-04-2024 17:59:40, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2013, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 17:59:56, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2013, MONEDA: 2€ Com1, CECA: F
BORRAR: FECHA: 29-04-2024 18:01:48, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2016, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 18:02:05, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2016, MONEDA: 2€ Com1, CECA: G
BORRAR: FECHA: 29-04-2024 18:06:01, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2014, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 18:06:15, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2014, MONEDA: 2€ Com1, CECA: F
BORRAR: FECHA: 29-04-2024 18:08:07, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2015, MONEDA: 2€ Com2, CECA: D
CREAR: FECHA: 29-04-2024 18:08:24, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2015, MONEDA: 2€ Com2, CECA: J
BORRAR: FECHA: 29-04-2024 18:10:04, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2017, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 18:10:18, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2017, MONEDA: 2€ Com1, CECA: F
BORRAR: FECHA: 29-04-2024 18:11:03, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2018, MONEDA: 2€ Com2, CECA: D
CREAR: FECHA: 29-04-2024 18:11:16, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2018, MONEDA: 2€ Com2, CECA: A
CREAR: FECHA: 29-04-2024 18:14:02, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2020, MONEDA: 2€ Com1, CECA: A
CREAR: FECHA: 29-04-2024 18:14:39, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2020, MONEDA: 2€ Com2, CECA: G
CREAR: FECHA: 29-04-2024 18:15:09, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2020, MONEDA: 2€ Com2, CECA: G
CREAR: FECHA: 29-04-2024 18:15:58, USUARIO: admin, COLECCIONISTA: 5, PAIS: 2, AÑO: 2020, MONEDA: 2€ Com2, CECA: F
CREAR: FECHA: 29-04-2024 18:16:55, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2021, MONEDA: 2€ Com1, CECA: F
CREAR: FECHA: 29-04-2024 18:17:26, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2021, MONEDA: 2€ Com1, CECA: J
CREAR: FECHA: 29-04-2024 18:18:36, USUARIO: admin, COLECCIONISTA: 2, PAIS: 2, AÑO: 2022, MONEDA: 2€ Com1, CECA: D
CREAR: FECHA: 29-04-2024 18:19:12, USUARIO: admin, COLECCIONISTA: 3, PAIS: 2, AÑO: 2022, MONEDA: 2€ Com1, CECA: J
CREAR: FECHA: 29-04-2024 18:19:41, USUARIO: admin, COLECCIONISTA: 4, PAIS: 2, AÑO: 2022, MONEDA: 2€ Com1, CECA: J
CREAR: FECHA: 16-09-2024 12:01:55, USUARIO: admin, COLECCIONISTA: 2, PAIS: 8, AÑO: 2018, MONEDA: 10c, CECA: 
CREAR: FECHA: 16-09-2024 12:02:18, USUARIO: admin, COLECCIONISTA: 2, PAIS: 8, AÑO: 2018, MONEDA: 20c, CECA: 
CREAR: FECHA: 16-09-2024 12:08:12, USUARIO: admin, COLECCIONISTA: 4, PAIS: 17, AÑO: 2011, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 12:12:08, USUARIO: admin, COLECCIONISTA: 3, PAIS: 15, AÑO: 2015, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 12:12:37, USUARIO: admin, COLECCIONISTA: 3, PAIS: 15, AÑO: 2018, MONEDA: 20c, CECA: 
CREAR: FECHA: 16-09-2024 12:15:55, USUARIO: admin, COLECCIONISTA: 2, PAIS: 13, AÑO: 2007, MONEDA: 5c, CECA: 
CREAR: FECHA: 16-09-2024 12:17:21, USUARIO: admin, COLECCIONISTA: 3, PAIS: 18, AÑO: 2014, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 12:19:32, USUARIO: admin, COLECCIONISTA: 2, PAIS: 11, AÑO: 2016, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 12:21:26, USUARIO: admin, COLECCIONISTA: 4, PAIS: 9, AÑO: 2005, MONEDA: 1€, CECA: 
CREAR: FECHA: 16-09-2024 12:22:34, USUARIO: admin, COLECCIONISTA: 3, PAIS: 19, AÑO: 2017, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 12:23:52, USUARIO: admin, COLECCIONISTA: 2, PAIS: 5, AÑO: 2009, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 12:25:00, USUARIO: admin, COLECCIONISTA: 4, PAIS: 5, AÑO: 2008, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 12:26:49, USUARIO: admin, COLECCIONISTA: 2, PAIS: 21, AÑO: 2019, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 12:27:07, USUARIO: admin, COLECCIONISTA: 2, PAIS: 21, AÑO: 2023, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 12:30:12, USUARIO: admin, COLECCIONISTA: 5, PAIS: 16, AÑO: 2009, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 12:31:53, USUARIO: admin, COLECCIONISTA: 3, PAIS: 16, AÑO: 2015, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 12:32:14, USUARIO: admin, COLECCIONISTA: 5, PAIS: 16, AÑO: 2015, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 12:35:10, USUARIO: admin, COLECCIONISTA: 3, PAIS: 7, AÑO: 2004, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 16-09-2024 12:35:27, USUARIO: admin, COLECCIONISTA: 4, PAIS: 7, AÑO: 2004, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 16-09-2024 12:35:38, USUARIO: admin, COLECCIONISTA: 5, PAIS: 7, AÑO: 2004, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 16-09-2024 12:40:24, USUARIO: admin, COLECCIONISTA: 2, PAIS: 7, AÑO: 2015, MONEDA: 2€ Com2, CECA: 
CREAR: FECHA: 16-09-2024 12:41:27, USUARIO: admin, COLECCIONISTA: 2, PAIS: 7, AÑO: 2019, MONEDA: 20c, CECA: 
CREAR: FECHA: 16-09-2024 12:44:16, USUARIO: admin, COLECCIONISTA: 5, PAIS: 10, AÑO: 2012, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 12:44:58, USUARIO: admin, COLECCIONISTA: 3, PAIS: 10, AÑO: 2022, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 12:46:08, USUARIO: admin, COLECCIONISTA: 4, PAIS: 10, AÑO: 2010, MONEDA: 1€, CECA: 
CREAR: FECHA: 16-09-2024 12:47:03, USUARIO: admin, COLECCIONISTA: 4, PAIS: 10, AÑO: 2011, MONEDA: 20c, CECA: 
CREAR: FECHA: 16-09-2024 12:48:07, USUARIO: admin, COLECCIONISTA: 2, PAIS: 10, AÑO: 2015, MONEDA: 10c, CECA: 
CREAR: FECHA: 16-09-2024 12:50:17, USUARIO: admin, COLECCIONISTA: 4, PAIS: 10, AÑO: 2004, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 16-09-2024 12:52:58, USUARIO: admin, COLECCIONISTA: 3, PAIS: 4, AÑO: 2007, MONEDA: 2c, CECA: 
CREAR: FECHA: 16-09-2024 12:55:02, USUARIO: admin, COLECCIONISTA: 4, PAIS: 4, AÑO: 2019, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 12:56:56, USUARIO: admin, COLECCIONISTA: 3, PAIS: 4, AÑO: 2005, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 16-09-2024 12:57:11, USUARIO: admin, COLECCIONISTA: 2, PAIS: 4, AÑO: 2011, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 16-09-2024 12:59:43, USUARIO: admin, COLECCIONISTA: 2, PAIS: 3, AÑO: 2017, MONEDA: 10c, CECA: 
CREAR: FECHA: 16-09-2024 13:00:50, USUARIO: admin, COLECCIONISTA: 3, PAIS: 3, AÑO: 2010, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 13:01:34, USUARIO: admin, COLECCIONISTA: 4, PAIS: 3, AÑO: 2011, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 13:02:35, USUARIO: admin, COLECCIONISTA: 5, PAIS: 3, AÑO: 2007, MONEDA: 2€ Com1, CECA: 
CREAR: FECHA: 16-09-2024 13:04:38, USUARIO: admin, COLECCIONISTA: 2, PAIS: 14, AÑO: 2019, MONEDA: 10c, CECA: 
CREAR: FECHA: 16-09-2024 13:05:55, USUARIO: admin, COLECCIONISTA: 2, PAIS: 14, AÑO: 2021, MONEDA: 50c, CECA: 
CREAR: FECHA: 16-09-2024 13:06:54, USUARIO: admin, COLECCIONISTA: 5, PAIS: 14, AÑO: 2008, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 13:08:22, USUARIO: admin, COLECCIONISTA: 5, PAIS: 14, AÑO: 2013, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 13:08:53, USUARIO: admin, COLECCIONISTA: 2, PAIS: 14, AÑO: 2010, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 13:11:48, USUARIO: admin, COLECCIONISTA: 2, PAIS: 20, AÑO: 2012, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 13:12:00, USUARIO: admin, COLECCIONISTA: 2, PAIS: 20, AÑO: 2018, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 13:13:41, USUARIO: admin, COLECCIONISTA: 5, PAIS: 20, AÑO: 2008, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 13:14:34, USUARIO: admin, COLECCIONISTA: 3, PAIS: 20, AÑO: 2009, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 13:14:43, USUARIO: admin, COLECCIONISTA: 4, PAIS: 20, AÑO: 2009, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 13:14:51, USUARIO: admin, COLECCIONISTA: 5, PAIS: 20, AÑO: 2009, MONEDA: 2€, CECA: 
CREAR: FECHA: 16-09-2024 13:16:04, USUARIO: admin, COLECCIONISTA: 2, PAIS: 20, AÑO: 2009, MONEDA: 1€, CECA: 
CREAR: FECHA: 16-09-2024 13:17:02, USUARIO: admin, COLECCIONISTA: 2, PAIS: 20, AÑO: 2020, MONEDA: 50c, CECA: 
CREAR: FECHA: 16-09-2024 13:17:27, USUARIO: admin, COLECCIONISTA: 2, PAIS: 20, AÑO: 2009, MONEDA: 50c, CECA: 
CREAR: FECHA: 16-09-2024 13:18:30, USUARIO: admin, COLECCIONISTA: 4, PAIS: 20, AÑO: 2008, MONEDA: 20c, CECA: 
CREAR: FECHA: 16-09-2024 13:18:39, USUARIO: admin, COLECCIONISTA: 5, PAIS: 20, AÑO: 2008, MONEDA: 20c, CECA: 
CREAR: FECHA: 16-09-2024 13:19:25, USUARIO: admin, COLECCIONISTA: 2, PAIS: 20, AÑO: 2019, MONEDA: 20c, CECA: 
CREAR: FECHA: 16-09-2024 13:20:27, USUARIO: admin, COLECCIONISTA: 2, PAIS: 20, AÑO: 2019, MONEDA: 10c, CECA: 
CREAR: FECHA: 16-09-2024 13:20:45, USUARIO: admin, COLECCIONISTA: 2, PAIS: 20, AÑO: 2012, MONEDA: 10c, CECA: 
CREAR: FECHA: 16-09-2024 13:21:29, USUARIO: admin, COLECCIONISTA: 3, PAIS: 20, AÑO: 2008, MONEDA: 10c, CECA: 
CREAR: FECHA: 16-09-2024 13:22:51, USUARIO: admin, COLECCIONISTA: 2, PAIS: 20, AÑO: 2019, MONEDA: 2c, CECA: 
CREAR: FECHA: 16-09-2024 13:23:04, USUARIO: admin, COLECCIONISTA: 2, PAIS: 20, AÑO: 2008, MONEDA: 2c, CECA: 
CREAR: FECHA: 16-09-2024 13:23:15, USUARIO: admin, COLECCIONISTA: 4, PAIS: 20, AÑO: 2008, MONEDA: 2c, CECA: 
CREAR: FECHA: 16-09-2024 13:24:27, USUARIO: admin, COLECCIONISTA: 2, PAIS: 20, AÑO: 2016, MONEDA: 1c, CECA: 
CREAR: FECHA: 16-09-2024 16:33:58, USUARIO: admin, COLECCIONISTA: 4, PAIS: 1, AÑO: 2020, MONEDA: 2€, CECA: 
